UID,composite_ID,test,congruence,theta,se_theta,Age,Age_c,TSVR_hours,recip_TSVR,log_TSVR
A086,A086_2,2,Congruent,0.10453227,0.2061241640685505,58.0,13.43,23.47,0.040866366979975484,3.19744787745458
A086,A086_3,3,Congruent,-0.6197766,0.2061241640685505,58.0,13.43,145.29,0.006835737234260716,4.985590952989995
A086,A086_4,4,Congruent,-1.2639685,0.2061241640685505,58.0,13.43,169.55,0.005863383172090296,5.139028508864655
A087,A087_1,1,Congruent,0.4606387,0.2061241640685505,59.0,14.43,1.0,0.5,0.6931471805599453
A087,A087_2,2,Congruent,1.2393358,0.2061241640685505,59.0,14.43,31.07,0.031181789834736514,3.4679210137050633
A087,A087_3,3,Congruent,0.101736434,0.2061241640685505,59.0,14.43,72.8,0.013550135501355014,4.301358731606427
A087,A087_4,4,Congruent,0.25295004,0.2061241640685505,59.0,14.43,144.2,0.006887052341597796,4.978112102390695
A088,A088_1,1,Congruent,0.5301715,0.2061241640685505,56.0,11.43,1.0,0.5,0.6931471805599453
A088,A088_2,2,Congruent,1.4829968,0.2061241640685505,56.0,11.43,24.25,0.039603960396039604,3.228826155721369
A088,A088_3,3,Congruent,0.56445384,0.2061241640685505,56.0,11.43,74.91,0.013173494928204453,4.3295484280286765
A088,A088_4,4,Congruent,0.2656782,0.2061241640685505,56.0,11.43,149.93,0.006625588020936858,5.016816153171337
A089,A089_1,1,Congruent,1.3229843,0.2061241640685505,56.0,11.43,1.0,0.5,0.6931471805599453
A089,A089_2,2,Congruent,1.8418807,0.2061241640685505,56.0,11.43,32.14,0.030175015087507542,3.500741011998417
A089,A089_3,3,Congruent,0.4289247,0.2061241640685505,56.0,11.43,79.34,0.012447099825740602,4.386267628931136
A089,A089_4,4,Congruent,-0.7643541,0.2061241640685505,56.0,11.43,146.96,0.006758583400919167,4.996941966964253
A090,A090_1,1,Congruent,0.21052608,0.2061241640685505,61.0,16.43,1.0,0.5,0.6931471805599453
A090,A090_2,2,Congruent,0.111108646,0.2061241640685505,61.0,16.43,23.54,0.040749796251018745,3.2003044392827653
A090,A090_3,3,Congruent,-0.923981,0.2061241640685505,61.0,16.43,95.42,0.01037129226301597,4.568713648977476
A090,A090_4,4,Congruent,-0.7582084,0.2061241640685505,61.0,16.43,144.07,0.006893223960846488,4.977216384550811
A091,A091_1,1,Congruent,0.07040492,0.2061241640685505,63.0,18.43,1.0,0.5,0.6931471805599453
A091,A091_2,2,Congruent,-0.36660793,0.2061241640685505,63.0,18.43,22.2,0.04310344827586207,3.1441522786722644
A091,A091_3,3,Congruent,-0.43052486,0.2061241640685505,63.0,18.43,73.64,0.01339764201500536,4.312676556539088
A091,A091_4,4,Congruent,-1.1137878,0.2061241640685505,63.0,18.43,142.61,0.006963303391128751,4.9671012920725275
A092,A092_1,1,Congruent,-0.75031006,0.2061241640685505,60.0,15.43,1.0,0.5,0.6931471805599453
A092,A092_2,2,Congruent,0.3647664,0.2061241640685505,60.0,15.43,22.83,0.04196391103650861,3.170945291110651
A092,A092_3,3,Congruent,-1.6715103,0.2061241640685505,60.0,15.43,71.31,0.013829345871940256,4.28096243218686
A092,A092_4,4,Congruent,-0.40421754,0.2061241640685505,60.0,15.43,146.16,0.0067953248165262305,4.991520430236574
A093,A093_1,1,Congruent,0.4095768,0.2061241640685505,64.0,19.43,1.0,0.5,0.6931471805599453
A093,A093_2,2,Congruent,0.5446974,0.2061241640685505,64.0,19.43,22.09,0.043308791684711995,3.139399623366404
A093,A093_3,3,Congruent,0.9201358,0.2061241640685505,64.0,19.43,70.22,0.014040999719180006,4.265773677849632
A093,A093_4,4,Congruent,-1.3002123,0.2061241640685505,64.0,19.43,140.95,0.007044734061289187,4.95547488291898
A094,A094_1,1,Congruent,-0.6886231,0.2061241640685505,60.0,15.43,1.0,0.5,0.6931471805599453
A094,A094_2,2,Congruent,-0.59592927,0.2061241640685505,60.0,15.43,22.98,0.041701417848206836,3.177220149599368
A094,A094_3,3,Congruent,-0.5772605,0.2061241640685505,60.0,15.43,76.21,0.012951690195570523,4.3465289823207245
A094,A094_4,4,Congruent,-0.15202624,0.2061241640685505,60.0,15.43,149.99,0.006622955162593549,5.017213609456379
A095,A095_1,1,Congruent,1.7489762,0.2061241640685505,61.0,16.43,1.0,0.5,0.6931471805599453
A095,A095_2,2,Congruent,-0.08975462,0.2061241640685505,61.0,16.43,29.71,0.0325626831650928,3.424588334452731
A095,A095_3,3,Congruent,-0.9814954,0.2061241640685505,61.0,16.43,78.76,0.012537612838515545,4.379022125653583
A095,A095_4,4,Congruent,-0.83802027,0.2061241640685505,61.0,16.43,148.79,0.006676013084985647,5.009234313180627
A096,A096_1,1,Congruent,0.30585048,0.2061241640685505,60.0,15.43,1.0,0.5,0.6931471805599453
A096,A096_2,2,Congruent,-0.09390502,0.2061241640685505,60.0,15.43,24.49,0.03923107100823853,3.238286218388024
A096,A096_3,3,Congruent,-1.4232868,0.2061241640685505,60.0,15.43,71.19,0.013852334118298934,4.279301532151069
A096,A096_4,4,Congruent,-0.63723755,0.2061241640685505,60.0,15.43,143.66,0.006912760956726116,4.974386161421135
A097,A097_1,1,Congruent,0.05084073,0.2061241640685505,64.0,19.43,1.0,0.5,0.6931471805599453
A097,A097_2,2,Congruent,0.4006286,0.2061241640685505,64.0,19.43,24.37,0.039416633819471816,3.2335673736111907
A097,A097_3,3,Congruent,-0.13535045,0.2061241640685505,64.0,19.43,70.83,0.013921759710427398,4.27430221608671
A097,A097_4,4,Congruent,-0.97472835,0.2061241640685505,64.0,19.43,144.85,0.006856359273225917,4.98257869631373
A098,A098_1,1,Congruent,0.92273605,0.2061241640685505,60.0,15.43,1.0,0.5,0.6931471805599453
A098,A098_2,2,Congruent,0.3784041,0.2061241640685505,60.0,15.43,25.77,0.03735524841240194,3.2872818575322613
A098,A098_3,3,Congruent,0.35566115,0.2061241640685505,60.0,15.43,78.84,0.0125250501002004,4.380024632003209
A098,A098_4,4,Congruent,0.13999347,0.2061241640685505,60.0,15.43,146.29,0.006789327177676692,4.992403432501452
A099,A099_1,1,Congruent,0.34448373,0.2061241640685505,63.0,18.43,1.0,0.5,0.6931471805599453
A099,A099_2,2,Congruent,0.4557115,0.2061241640685505,63.0,18.43,28.75,0.03361344537815126,3.392829131991639
A099,A099_3,3,Congruent,-0.579716,0.2061241640685505,63.0,18.43,78.57,0.012567550584391103,4.3766371373894435
A099,A099_4,4,Congruent,1.6622602,0.2061241640685505,63.0,18.43,143.51,0.0069199363365857035,4.973348709310239
A100,A100_1,1,Congruent,-1.1675236,0.2061241640685505,66.0,21.43,1.0,0.5,0.6931471805599453
A100,A100_2,2,Congruent,1.4396995,0.2061241640685505,66.0,21.43,31.14,0.031113876789047916,3.4701013603093664
A100,A100_3,3,Congruent,1.0671802,0.2061241640685505,66.0,21.43,75.34,0.013099292638197537,4.3351970473170836
A100,A100_4,4,Congruent,-1.0579654,0.2061241640685505,66.0,21.43,146.8,0.006765899864682002,4.995860008514102
A101,A101_1,1,Congruent,-0.7339132,0.2061241640685505,69.0,24.43,1.0,0.5,0.6931471805599453
A101,A101_2,2,Congruent,-0.07201809,0.2061241640685505,69.0,24.43,29.12,0.033200531208499334,3.405189402931693
A101,A101_3,3,Congruent,-1.1354967,0.2061241640685505,69.0,24.43,75.21,0.013121637580370032,4.333492687678026
A101,A101_4,4,Congruent,-0.8799016,0.2061241640685505,69.0,24.43,150.22,0.006612881893929374,5.018735730130124
A102,A102_1,1,Congruent,0.87012297,0.2061241640685505,68.0,23.43,1.0,0.5,0.6931471805599453
A102,A102_2,2,Congruent,1.6128533,0.2061241640685505,68.0,23.43,29.13,0.03318951211417192,3.40552135314221
A102,A102_3,3,Congruent,-0.063888825,0.2061241640685505,68.0,23.43,75.27,0.01311131506490101,4.3342796761761475
A102,A102_4,4,Congruent,-1.3671356,0.2061241640685505,68.0,23.43,150.41,0.006604583581005218,5.019991389020281
A103,A103_1,1,Congruent,1.7191428,0.2061241640685505,68.0,23.43,1.0,0.5,0.6931471805599453
A103,A103_2,2,Congruent,0.036966365,0.2061241640685505,68.0,23.43,27.26,0.035385704175513094,3.3414473772563813
A103,A103_3,3,Congruent,-0.29822126,0.2061241640685505,68.0,23.43,80.24,0.012309207287050714,4.397407736712184
A103,A103_4,4,Congruent,-1.1549125,0.2061241640685505,68.0,23.43,149.72,0.006634819532908705,5.015423810828053
A104,A104_1,1,Congruent,0.16093552,0.2061241640685505,66.0,21.43,1.0,0.5,0.6931471805599453
A104,A104_2,2,Congruent,1.0341785,0.2061241640685505,66.0,21.43,22.6,0.0423728813559322,3.1612467120315646
A104,A104_3,3,Congruent,1.1226685,0.2061241640685505,66.0,21.43,72.62,0.013583265417006248,4.298916727950875
A104,A104_4,4,Congruent,-1.5214266,0.2061241640685505,66.0,21.43,145.78,0.006812917291184085,4.9889348671169165
A105,A105_1,1,Congruent,0.9818146,0.2061241640685505,68.0,23.43,1.0,0.5,0.6931471805599453
A105,A105_2,2,Congruent,0.6205603,0.2061241640685505,68.0,23.43,22.77,0.04206983592763988,3.1684242813721024
A105,A105_3,3,Congruent,-0.47881082,0.2061241640685505,68.0,23.43,69.46,0.01419244961680386,4.255045172913092
A105,A105_4,4,Congruent,-0.58175623,0.2061241640685505,68.0,23.43,146.2,0.006793478260869566,4.991792206294776
A106,A106_1,1,Congruent,1.75697,0.2061241640685505,66.0,21.43,1.0,0.5,0.6931471805599453
A106,A106_2,2,Congruent,-0.51089793,0.2061241640685505,66.0,21.43,22.64,0.04230118443316413,3.1629401925378975
A106,A106_3,3,Congruent,0.36100835,0.2061241640685505,66.0,21.43,66.08,0.01490757304710793,4.205885936955008
A106,A106_4,4,Congruent,0.3227427,0.2061241640685505,66.0,21.43,147.13,0.006750826976304598,4.998090266593961
A107,A107_1,1,Congruent,-1.3213788,0.2061241640685505,70.0,25.43,1.0,0.5,0.6931471805599453
A107,A107_2,2,Congruent,-1.5178664,0.2061241640685505,70.0,25.43,26.22,0.036737692872887584,3.30395199722332
A107,A107_3,3,Congruent,-0.5515594,0.2061241640685505,70.0,25.43,71.45,0.013802622498274672,4.282896668766692
A107,A107_4,4,Congruent,-0.68668693,0.2061241640685505,70.0,25.43,145.95,0.006805035726437565,4.990092392864926
A108,A108_1,1,Congruent,-0.24534158,0.2061241640685505,69.0,24.43,1.0,0.5,0.6931471805599453
A108,A108_2,2,Congruent,-1.1410556,0.2061241640685505,69.0,24.43,27.61,0.03495281370150297,3.3537563070620187
A108,A108_3,3,Congruent,0.91510236,0.2061241640685505,69.0,24.43,68.96,0.014293882218410521,4.247923650150401
A108,A108_4,4,Congruent,-1.0845438,0.2061241640685505,69.0,24.43,152.12,0.006530825496342737,5.031221927704644
A109,A109_1,1,Congruent,0.03716664,0.2061241640685505,68.0,23.43,1.0,0.5,0.6931471805599453
A109,A109_2,2,Congruent,-0.63798696,0.2061241640685505,68.0,23.43,24.65,0.038986354775828465,3.2445435716167785
A109,A109_3,3,Congruent,0.36676112,0.2061241640685505,68.0,23.43,71.17,0.013856172925038103,4.279024447084182
A109,A109_4,4,Congruent,-1.1214261,0.2061241640685505,68.0,23.43,149.87,0.006628222973420825,5.016418538851983
A010,A010_1,1,Incongruent,1.8495548,0.2365098342133737,22.0,-22.57,1.0,0.5,0.6931471805599453
A010,A010_2,2,Incongruent,-0.015681326,0.2365098342133737,22.0,-22.57,21.9,0.04366812227074236,3.131136910560194
A010,A010_3,3,Incongruent,-0.78981763,0.2365098342133737,22.0,-22.57,80.88,0.012212994626282366,4.405254760793088
A010,A010_4,4,Incongruent,1.004755,0.2365098342133737,22.0,-22.57,145.31,0.00683480281593876,4.985727658390071
A011,A011_1,1,Incongruent,0.927548,0.2365098342133737,21.0,-23.57,1.0,0.5,0.6931471805599453
A011,A011_2,2,Incongruent,-0.1538848,0.2365098342133737,21.0,-23.57,24.57,0.03910833007430583,3.2414197893030954
A011,A011_3,3,Incongruent,-0.42125666,0.2365098342133737,21.0,-23.57,72.55,0.013596193065941536,4.297965447047447
A011,A011_4,4,Incongruent,-0.32422063,0.2365098342133737,21.0,-23.57,148.85,0.0066733400066733405,5.009634793762673
A012,A012_1,1,Incongruent,0.6927246,0.2365098342133737,21.0,-23.57,1.0,0.5,0.6931471805599453
A012,A012_2,2,Incongruent,0.033447273,0.2365098342133737,21.0,-23.57,25.6,0.03759398496240601,3.2809112157876537
A012,A012_3,3,Incongruent,1.1025593,0.2365098342133737,21.0,-23.57,166.33,0.005976214665630789,5.119967910506483
A012,A012_4,4,Incongruent,-1.1840969,0.2365098342133737,21.0,-23.57,166.87,0.005956990528385059,5.123189870334323
A013,A013_1,1,Incongruent,-0.16505142,0.2365098342133737,22.0,-22.57,1.0,0.5,0.6931471805599453
A013,A013_2,2,Incongruent,-0.6667165,0.2365098342133737,22.0,-22.57,24.77,0.038804811796662786,3.2492110246642736
A013,A013_3,3,Incongruent,1.194037,0.2365098342133737,22.0,-22.57,79.66,0.012397718819737169,4.390242789445222
A013,A013_4,4,Incongruent,-1.192921,0.2365098342133737,22.0,-22.57,147.13,0.006750826976304598,4.998090266593961
A014,A014_1,1,Incongruent,0.27505073,0.2365098342133737,22.0,-22.57,1.0,0.5,0.6931471805599453
A014,A014_2,2,Incongruent,1.0895128,0.2365098342133737,22.0,-22.57,25.66,0.037509377344336084,3.2831643147505627
A014,A014_3,3,Incongruent,-0.10083751,0.2365098342133737,22.0,-22.57,70.56,0.01397428731134712,4.270536258640519
A014,A014_4,4,Incongruent,-0.9997553,0.2365098342133737,22.0,-22.57,148.87,0.006672449456195369,5.009768251656904
A015,A015_1,1,Incongruent,1.1283869,0.2365098342133737,23.0,-21.57,1.0,0.5,0.6931471805599453
A015,A015_2,2,Incongruent,1.361513,0.2365098342133737,23.0,-21.57,23.69,0.04050222762251924,3.206398303357088
A015,A015_3,3,Incongruent,1.3649361,0.2365098342133737,23.0,-21.57,70.59,0.013968431345159939,4.270955399408094
A015,A015_4,4,Incongruent,0.19643967,0.2365098342133737,23.0,-21.57,146.54,0.0067778229632641995,4.9940993254561565
A016,A016_1,1,Incongruent,1.2802452,0.2365098342133737,21.0,-23.57,1.0,0.5,0.6931471805599453
A016,A016_2,2,Incongruent,1.489516,0.2365098342133737,21.0,-23.57,32.85,0.029542097488921712,3.521938999358284
A016,A016_3,3,Incongruent,0.26608974,0.2365098342133737,21.0,-23.57,80.64,0.01224889759921607,4.402319337941644
A016,A016_4,4,Incongruent,-0.3671518,0.2365098342133737,21.0,-23.57,150.8,0.006587615283267457,5.02256386496153
A017,A017_1,1,Incongruent,-0.49409226,0.2365098342133737,24.0,-20.57,1.0,0.5,0.6931471805599453
A017,A017_2,2,Incongruent,1.3314309,0.2365098342133737,24.0,-20.57,20.61,0.04627487274409996,3.0731561705187946
A017,A017_3,3,Incongruent,0.57876515,0.2365098342133737,24.0,-20.57,61.28,0.016056518946692355,4.131640346965797
A017,A017_4,4,Incongruent,0.9919836,0.2365098342133737,24.0,-20.57,140.49,0.007067637288854335,4.952229043207861
A018,A018_1,1,Incongruent,0.6507261,0.2365098342133737,23.0,-21.57,1.0,0.5,0.6931471805599453
A018,A018_2,2,Incongruent,0.8876945,0.2365098342133737,23.0,-21.57,34.03,0.02854695974878675,3.5562048372093953
A018,A018_3,3,Incongruent,-0.38700706,0.2365098342133737,23.0,-21.57,83.64,0.011814744801512287,4.438406968109989
A018,A018_4,4,Incongruent,0.28919047,0.2365098342133737,23.0,-21.57,150.87,0.00658457891617831,5.023024891742178
A019,A019_1,1,Incongruent,-0.28521618,0.2365098342133737,20.0,-24.57,1.0,0.5,0.6931471805599453
A019,A019_2,2,Incongruent,-1.109437,0.2365098342133737,20.0,-24.57,28.69,0.03368137420006736,3.3908102887756684
A019,A019_3,3,Incongruent,-0.12449538,0.2365098342133737,20.0,-24.57,83.68,0.011809163911195086,4.4388794462666645
A019,A019_4,4,Incongruent,-0.2515996,0.2365098342133737,20.0,-24.57,154.76,0.006420133538777607,5.048316361063944
A020,A020_1,1,Incongruent,0.10248403,0.2365098342133737,26.0,-18.57,1.0,0.5,0.6931471805599453
A020,A020_2,2,Incongruent,0.029921481,0.2365098342133737,26.0,-18.57,26.85,0.03590664272890485,3.326832966373293
A020,A020_3,3,Incongruent,-1.1270595,0.2365098342133737,26.0,-18.57,78.25,0.012618296529968454,4.37260741275739
A020,A020_4,4,Incongruent,-1.7975917,0.2365098342133737,26.0,-18.57,145.78,0.006812917291184085,4.9889348671169165
A021,A021_1,1,Incongruent,1.0467342,0.2365098342133737,28.0,-16.57,1.0,0.5,0.6931471805599453
A021,A021_2,2,Incongruent,-0.287681,0.2365098342133737,28.0,-16.57,30.21,0.03204101249599487,3.440738556282688
A021,A021_3,3,Incongruent,-0.33009732,0.2365098342133737,28.0,-16.57,74.19,0.013299640909695438,4.320018243389936
A021,A021_4,4,Incongruent,1.0272207,0.2365098342133737,28.0,-16.57,140.39,0.007072635971426551,4.951522029603749
A022,A022_1,1,Incongruent,0.4842986,0.2365098342133737,28.0,-16.57,1.0,0.5,0.6931471805599453
A022,A022_2,2,Incongruent,0.75264776,0.2365098342133737,28.0,-16.57,24.15,0.039761431411530816,3.224857896545748
A022,A022_3,3,Incongruent,0.632036,0.2365098342133737,28.0,-16.57,74.46,0.0132520540683806,4.323602714536165
A022,A022_4,4,Incongruent,0.3970194,0.2365098342133737,28.0,-16.57,141.71,0.007007217433956975,4.9608145991123
A023,A023_1,1,Incongruent,0.66979575,0.2365098342133737,26.0,-18.57,1.0,0.5,0.6931471805599453
A023,A023_2,2,Incongruent,0.14703572,0.2365098342133737,26.0,-18.57,25.63,0.03755163349605708,3.282038399825841
A023,A023_3,3,Incongruent,0.15521283,0.2365098342133737,26.0,-18.57,72.2,0.01366120218579235,4.293195420967266
A023,A023_4,4,Incongruent,-0.62461984,0.2365098342133737,26.0,-18.57,145.07,0.006846032724036421,4.984085958862719
A024,A024_1,1,Incongruent,-0.21332482,0.2365098342133737,29.0,-15.57,1.0,0.5,0.6931471805599453
A024,A024_2,2,Incongruent,0.54554003,0.2365098342133737,29.0,-15.57,29.57,0.03271180896303565,3.420019135902743
A024,A024_3,3,Incongruent,-0.9363269,0.2365098342133737,29.0,-15.57,91.47,0.010814318157240186,4.526884267589547
A024,A024_4,4,Incongruent,-1.3045677,0.2365098342133737,29.0,-15.57,145.65,0.006818956699624957,4.9880487954234605
A025,A025_1,1,Incongruent,0.7944789,0.2365098342133737,26.0,-18.57,1.0,0.5,0.6931471805599453
A025,A025_2,2,Incongruent,1.4322243,0.2365098342133737,26.0,-18.57,23.33,0.04110152075626799,3.1917101567954314
A025,A025_3,3,Incongruent,-0.5307447,0.2365098342133737,26.0,-18.57,72.94,0.01352447930754666,4.303253953508486
A025,A025_4,4,Incongruent,-1.0591911,0.2365098342133737,26.0,-18.57,137.74,0.00720772668300418,4.932601677957155
A026,A026_1,1,Incongruent,0.79825217,0.2365098342133737,29.0,-15.57,1.0,0.5,0.6931471805599453
A026,A026_2,2,Incongruent,0.37958306,0.2365098342133737,29.0,-15.57,26.48,0.036390101892285295,3.3134584673541485
A026,A026_3,3,Incongruent,0.5891306,0.2365098342133737,29.0,-15.57,75.46,0.013078733978550878,4.336767728268267
A026,A026_4,4,Incongruent,-0.9533398,0.2365098342133737,29.0,-15.57,147.65,0.006727211570803902,5.001594549444107
A027,A027_1,1,Incongruent,0.7571643,0.2365098342133737,28.0,-16.57,1.0,0.5,0.6931471805599453
A027,A027_2,2,Incongruent,0.6780212,0.2365098342133737,28.0,-16.57,28.26,0.034176349965823645,3.3762213955919784
A027,A027_3,3,Incongruent,-0.5856879,0.2365098342133737,28.0,-16.57,74.58,0.013231013495633766,4.325191697921343
A027,A027_4,4,Incongruent,-0.2486425,0.2365098342133737,28.0,-16.57,145.92,0.006806425265450586,4.989888220951467
A028,A028_1,1,Incongruent,1.369158,0.2365098342133737,26.0,-18.57,1.0,0.5,0.6931471805599453
A028,A028_2,2,Incongruent,0.3490204,0.2365098342133737,26.0,-18.57,22.82,0.041981528127623846,3.170525563927154
A028,A028_3,3,Incongruent,0.7839161,0.2365098342133737,26.0,-18.57,72.26,0.01365001365001365,4.294014757350668
A028,A028_4,4,Incongruent,-0.9181857,0.2365098342133737,26.0,-18.57,138.91,0.007147451933385748,4.940999358745194
A029,A029_1,1,Incongruent,2.0491304,0.2365098342133737,25.0,-19.57,1.0,0.5,0.6931471805599453
A029,A029_2,2,Incongruent,0.70584047,0.2365098342133737,25.0,-19.57,28.43,0.03397893306150187,3.382014562245381
A029,A029_3,3,Incongruent,1.139065,0.2365098342133737,25.0,-19.57,93.26,0.010608953957139825,4.546056921495585
A029,A029_4,4,Incongruent,-0.03329531,0.2365098342133737,25.0,-19.57,143.14,0.006937699458859443,4.970785049496295
A030,A030_1,1,Incongruent,0.5035225,0.2365098342133737,31.0,-13.57,1.0,0.5,0.6931471805599453
A030,A030_2,2,Incongruent,0.39696884,0.2365098342133737,31.0,-13.57,32.95,0.02945508100147275,3.5248888540047054
A030,A030_3,3,Incongruent,0.04883193,0.2365098342133737,31.0,-13.57,71.93,0.01371177841766077,4.289500076996142
A030,A030_4,4,Incongruent,0.74509096,0.2365098342133737,31.0,-13.57,150.46,0.006602403274792024,5.020321563685677
A031,A031_1,1,Incongruent,1.6509279,0.2365098342133737,32.0,-12.57,1.0,0.5,0.6931471805599453
A031,A031_2,2,Incongruent,-0.64630777,0.2365098342133737,32.0,-12.57,32.41,0.0299311583358276,3.508855256368665
A031,A031_3,3,Incongruent,-0.78419024,0.2365098342133737,32.0,-12.57,71.56,0.013781697905181918,4.2844138058068815
A031,A031_4,4,Incongruent,-1.1325623,0.2365098342133737,32.0,-12.57,143.85,0.0069036934760096655,4.975698724215359
A032,A032_1,1,Incongruent,0.72091097,0.2365098342133737,33.0,-11.57,1.0,0.5,0.6931471805599453
A032,A032_2,2,Incongruent,-1.2736943,0.2365098342133737,33.0,-11.57,57.18,0.017188037126160193,4.063541653067055
A032,A032_3,3,Incongruent,-0.1421679,0.2365098342133737,33.0,-11.57,80.16,0.01232134056185313,4.396422514957614
A032,A032_4,4,Incongruent,1.6007003,0.2365098342133737,33.0,-11.57,144.51,0.0068723799051611575,4.980244812772187
A033,A033_1,1,Incongruent,0.4552093,0.2365098342133737,32.0,-12.57,1.0,0.5,0.6931471805599453
A033,A033_2,2,Incongruent,0.13419229,0.2365098342133737,32.0,-12.57,29.16,0.033156498673740056,3.4065165431397553
A033,A033_3,3,Incongruent,0.67858124,0.2365098342133737,32.0,-12.57,72.6,0.013586956521739132,4.298645025734831
A033,A033_4,4,Incongruent,-0.3395916,0.2365098342133737,32.0,-12.57,168.33,0.005905628063544557,5.131849473677249
A034,A034_1,1,Incongruent,1.218904,0.2365098342133737,33.0,-11.57,1.0,0.5,0.6931471805599453
A034,A034_2,2,Incongruent,1.4714065,0.2365098342133737,33.0,-11.57,26.08,0.03692762186115214,3.298795448044074
A034,A034_3,3,Incongruent,0.68295676,0.2365098342133737,33.0,-11.57,74.28,0.013283740701381509,4.3212144952771245
A034,A034_4,4,Incongruent,-0.03220581,0.2365098342133737,33.0,-11.57,145.38,0.006831534362617844,4.986205980173081
A035,A035_1,1,Incongruent,0.0068166982,0.2365098342133737,34.0,-10.57,1.0,0.5,0.6931471805599453
A035,A035_2,2,Incongruent,0.64532655,0.2365098342133737,34.0,-10.57,44.76,0.021853146853146856,3.8234103470715426
A035,A035_3,3,Incongruent,-0.70500445,0.2365098342133737,34.0,-10.57,79.98,0.012348728081007655,4.394202210604015
A035,A035_4,4,Incongruent,-0.8544361,0.2365098342133737,34.0,-10.57,152.47,0.006515931452401121,5.033505108187003
A036,A036_1,1,Incongruent,0.5994135,0.2365098342133737,30.0,-14.57,1.0,0.5,0.6931471805599453
A036,A036_2,2,Incongruent,0.21460545,0.2365098342133737,30.0,-14.57,21.63,0.04418912947414936,3.119276459645446
A036,A036_3,3,Incongruent,-0.8283277,0.2365098342133737,30.0,-14.57,71.47,0.013798813302056023,4.28317268312119
A036,A036_4,4,Incongruent,-0.62613195,0.2365098342133737,30.0,-14.57,143.85,0.0069036934760096655,4.975698724215359
A037,A037_1,1,Incongruent,0.8065208,0.2365098342133737,31.0,-13.57,1.0,0.5,0.6931471805599453
A037,A037_2,2,Incongruent,0.7779129,0.2365098342133737,31.0,-13.57,23.7,0.04048582995951417,3.2068032436339315
A037,A037_3,3,Incongruent,0.4209121,0.2365098342133737,31.0,-13.57,72.08,0.013683634373289545,4.291554731509806
A037,A037_4,4,Incongruent,-0.68632966,0.2365098342133737,31.0,-13.57,143.66,0.006912760956726116,4.974386161421135
A038,A038_1,1,Incongruent,1.2457225,0.2365098342133737,32.0,-12.57,1.0,0.5,0.6931471805599453
A038,A038_2,2,Incongruent,-0.17449848,0.2365098342133737,32.0,-12.57,71.85,0.013726835964310227,4.288402532641213
A038,A038_3,3,Incongruent,1.0740421,0.2365098342133737,32.0,-12.57,72.86,0.013539128080151638,4.3021714094244174
A038,A038_4,4,Incongruent,-0.74061143,0.2365098342133737,32.0,-12.57,152.89,0.006498148027812074,5.0362380614757605
A039,A039_1,1,Incongruent,1.3803084,0.2365098342133737,31.0,-13.57,1.0,0.5,0.6931471805599453
A039,A039_2,2,Incongruent,0.41327596,0.2365098342133737,31.0,-13.57,28.65,0.03372681281618887,3.3894621254437345
A039,A039_3,3,Incongruent,1.0063004,0.2365098342133737,31.0,-13.57,98.84,0.01001602564102564,4.603568904621118
A039,A039_4,4,Incongruent,0.9507495,0.2365098342133737,31.0,-13.57,246.24,0.004044652968775279,5.510359524791073
A040,A040_1,1,Incongruent,0.16926317,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A040,A040_2,2,Incongruent,-0.17563842,0.2365098342133737,38.0,-6.57,26.26,0.036683785766691124,3.3054204262683866
A040,A040_3,3,Incongruent,-1.4163284,0.2365098342133737,38.0,-6.57,71.28,0.01383508577753182,4.280547465724028
A040,A040_4,4,Incongruent,-1.3937256,0.2365098342133737,38.0,-6.57,143.53,0.006918978758735211,4.97348709846075
A041,A041_1,1,Incongruent,1.140502,0.2365098342133737,35.0,-9.57,1.0,0.5,0.6931471805599453
A041,A041_2,2,Incongruent,-0.5317055,0.2365098342133737,35.0,-9.57,31.78,0.03050640634533252,3.4898185733156835
A041,A041_3,3,Incongruent,-0.07379216,0.2365098342133737,35.0,-9.57,75.74,0.013031013812874642,4.340423084818807
A041,A041_4,4,Incongruent,1.141611,0.2365098342133737,35.0,-9.57,141.84,0.007000840100812097,4.961725122726247
A042,A042_1,1,Incongruent,-0.5787848,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A042,A042_2,2,Incongruent,-0.9761797,0.2365098342133737,38.0,-6.57,28.93,0.03341129301703976,3.3988613218646075
A042,A042_3,3,Incongruent,-0.35500365,0.2365098342133737,38.0,-6.57,72.17,0.013666803334700014,4.292785500895938
A042,A042_4,4,Incongruent,-1.0544331,0.2365098342133737,38.0,-6.57,146.02,0.006801795674057951,4.9905686319459415
A043,A043_1,1,Incongruent,0.6365562,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A043,A043_2,2,Incongruent,-0.36488125,0.2365098342133737,38.0,-6.57,25.62,0.037565740045078885,3.2816628129669656
A043,A043_3,3,Incongruent,-0.32173076,0.2365098342133737,38.0,-6.57,64.94,0.015165301789505611,4.188745237643585
A043,A043_4,4,Incongruent,-0.3357526,0.2365098342133737,38.0,-6.57,149.33,0.006652032195835827,5.012832877639743
A044,A044_1,1,Incongruent,-0.80062515,0.2365098342133737,38.0,-6.57,1.0,0.5,0.6931471805599453
A044,A044_2,2,Incongruent,-0.89945817,0.2365098342133737,38.0,-6.57,47.66,0.020550760378133994,3.8848573373553763
